Borough,Grade,Year,Category_Econ,Number Tested_Econ,Mean Scale Score_Econ,Category_Ethnicity,Number Tested_Ethnicity,Mean Scale Score_Ethnicity,Category,Number Tested,Mean Scale Score
BRONX,8,2023,Not Econ Disadv,1337,454,Multi-Racial,48,458,SWD,2911,434.0
BRONX,8,2023,Not Econ Disadv,1337,454,Native American,125,452,Not SWD,8680,452.0
BRONX,8,2023,Not Econ Disadv,1337,454,Native American,125,452,SWD,2911,434.0
BRONX,8,2023,Not Econ Disadv,1337,454,White,494,454,Not SWD,8680,452.0
BRONX,8,2023,Not Econ Disadv,1337,454,White,494,454,SWD,2911,434.0
BRONX,All Grades,2023,Econ Disadv,57814,440,Asian,3336,454,Not SWD,48085,446.0
BRONX,All Grades,2023,Econ Disadv,57814,440,Asian,3336,454,SWD,16478,429.0
BRONX,All Grades,2023,Econ Disadv,57814,440,Black,15057,441,Not SWD,48085,446.0
BRONX,All Grades,2023,Econ Disadv,57814,440,Black,15057,441,SWD,16478,429.0
BRONX,All Grades,2023,Econ Disadv,57814,440,Hispanic,42276,440,Not SWD,48085,446.0
BRONX,All Grades,2023,Econ Disadv,57814,440,Hispanic,42276,440,SWD,16478,429.0
BRONX,All Grades,2023,Econ Disadv,57814,440,Multi-Racial,361,448,Not SWD,48085,446.0
BRONX,All Grades,2023,Econ Disadv,57814,440,Multi-Racial,361,448,SWD,16478,429.0
BRONX,All Grades,2023,Econ Disadv,57814,440,Native American,644,444,Not SWD,48085,446.0
BRONX,All Grades,2023,Econ Disadv,57814,440,Native American,644,444,SWD,16478,429.0
BRONX,All Grades,2023,Econ Disadv,57814,440,White,2874,449,Not SWD,48085,446.0
BRONX,All Grades,2023,Econ Disadv,57814,440,White,2874,449,SWD,16478,429.0
BRONX,All Grades,2023,Not Econ Disadv,6749,451,Asian,3336,454,Not SWD,48085,446.0
BRONX,All Grades,2023,Not Econ Disadv,6749,451,Asian,3336,454,SWD,16478,429.0
BRONX,All Grades,2023,Not Econ Disadv,6749,451,Black,15057,441,Not SWD,48085,446.0
BRONX,All Grades,2023,Not Econ Disadv,6749,451,Black,15057,441,SWD,16478,429.0
BRONX,All Grades,2023,Not Econ Disadv,6749,451,Hispanic,42276,440,Not SWD,48085,446.0
BRONX,All Grades,2023,Not Econ Disadv,6749,451,Hispanic,42276,440,SWD,16478,429.0
BRONX,All Grades,2023,Not Econ Disadv,6749,451,Multi-Racial,361,448,Not SWD,48085,446.0
BRONX,All Grades,2023,Not Econ Disadv,6749,451,Multi-Racial,361,448,SWD,16478,429.0
BRONX,All Grades,2023,Not Econ Disadv,6749,451,Native American,644,444,Not SWD,48085,446.0
BRONX,All Grades,2023,Not Econ Disadv,6749,451,Native American,644,444,SWD,16478,429.0
BRONX,All Grades,2023,Not Econ Disadv,6749,451,White,2874,449,Not SWD,48085,446.0
BRONX,All Grades,2023,Not Econ Disadv,6749,451,White,2874,449,SWD,16478,429.0
BRONX,3,2022,Econ Disadv,9473,589,Asian,589,600,Not SWD,8037,594.0
BRONX,3,2022,Econ Disadv,9473,589,Asian,589,600,SWD,2540,580.0
BRONX,3,2022,Econ Disadv,9473,589,Black,2383,590,Not SWD,8037,594.0
BRONX,3,2022,Econ Disadv,9473,589,Black,2383,590,SWD,2540,580.0
BRONX,3,2022,Econ Disadv,9473,589,Hispanic,6906,589,Not SWD,8037,594.0
BRONX,3,2022,Econ Disadv,9473,589,Hispanic,6906,589,SWD,2540,580.0
BRONX,3,2022,Econ Disadv,9473,589,Multi-Racial,84,601,Not SWD,8037,594.0
BRONX,3,2022,Econ Disadv,9473,589,Multi-Racial,84,601,SWD,2540,580.0
BRONX,3,2022,Econ Disadv,9473,589,Native American,120,594,Not SWD,8037,594.0
BRONX,3,2022,Econ Disadv,9473,589,Native American,120,594,SWD,2540,580.0
BRONX,3,2022,Econ Disadv,9473,589,White,495,598,Not SWD,8037,594.0
BRONX,3,2022,Econ Disadv,9473,589,White,495,598,SWD,2540,580.0
BRONX,3,2022,Not Econ Disadv,1104,600,Asian,589,600,Not SWD,8037,594.0
BRONX,3,2022,Not Econ Disadv,1104,600,Asian,589,600,SWD,2540,580.0
BRONX,3,2022,Not Econ Disadv,1104,600,Black,2383,590,Not SWD,8037,594.0
BRONX,3,2022,Not Econ Disadv,1104,600,Black,2383,590,SWD,2540,580.0
BRONX,3,2022,Not Econ Disadv,1104,600,Hispanic,6906,589,Not SWD,8037,594.0
BRONX,3,2022,Not Econ Disadv,1104,600,Hispanic,6906,589,SWD,2540,580.0
BRONX,3,2022,Not Econ Disadv,1104,600,Multi-Racial,84,601,Not SWD,8037,594.0
BRONX,3,2022,Not Econ Disadv,1104,600,Multi-Racial,84,601,SWD,2540,580.0
BRONX,3,2022,Not Econ Disadv,1104,600,Native American,120,594,Not SWD,8037,594.0
BRONX,3,2022,Not Econ Disadv,1104,600,Native American,120,594,SWD,2540,580.0
BRONX,3,2022,Not Econ Disadv,1104,600,White,495,598,Not SWD,8037,594.0
BRONX,3,2022,Not Econ Disadv,1104,600,White,495,598,SWD,2540,580.0
BRONX,4,2022,Econ Disadv,9949,586,Asian,600,598,Not SWD,8430,591.0
BRONX,4,2022,Econ Disadv,9949,586,Asian,600,598,SWD,2770,575.0
BRONX,4,2022,Econ Disadv,9949,586,Black,2513,587,Not SWD,8430,591.0
BRONX,4,2022,Econ Disadv,9949,586,Black,2513,587,SWD,2770,575.0
BRONX,4,2022,Econ Disadv,9949,586,Hispanic,7391,586,Not SWD,8430,591.0
BRONX,4,2022,Econ Disadv,9949,586,Hispanic,7391,586,SWD,2770,575.0
BRONX,4,2022,Econ Disadv,9949,586,Multi-Racial,66,597,Not SWD,8430,591.0
BRONX,4,2022,Econ Disadv,9949,586,Multi-Racial,66,597,SWD,2770,575.0
BRONX,4,2022,Econ Disadv,9949,586,Native American,102,589,Not SWD,8430,591.0
BRONX,4,2022,Econ Disadv,9949,586,Native American,102,589,SWD,2770,575.0
BRONX,4,2022,Econ Disadv,9949,586,White,528,596,Not SWD,8430,591.0
BRONX,4,2022,Econ Disadv,9949,586,White,528,596,SWD,2770,575.0
BRONX,4,2022,Not Econ Disadv,1251,598,Asian,600,598,Not SWD,8430,591.0
BRONX,4,2022,Not Econ Disadv,1251,598,Asian,600,598,SWD,2770,575.0
BRONX,4,2022,Not Econ Disadv,1251,598,Black,2513,587,Not SWD,8430,591.0
BRONX,4,2022,Not Econ Disadv,1251,598,Black,2513,587,SWD,2770,575.0
BRONX,4,2022,Not Econ Disadv,1251,598,Hispanic,7391,586,Not SWD,8430,591.0
BRONX,4,2022,Not Econ Disadv,1251,598,Hispanic,7391,586,SWD,2770,575.0
BRONX,4,2022,Not Econ Disadv,1251,598,Multi-Racial,66,597,Not SWD,8430,591.0
BRONX,4,2022,Not Econ Disadv,1251,598,Multi-Racial,66,597,SWD,2770,575.0
BRONX,4,2022,Not Econ Disadv,1251,598,Native American,102,589,Not SWD,8430,591.0
BRONX,4,2022,Not Econ Disadv,1251,598,Native American,102,589,SWD,2770,575.0
BRONX,4,2022,Not Econ Disadv,1251,598,White,528,596,Not SWD,8430,591.0
BRONX,4,2022,Not Econ Disadv,1251,598,White,528,596,SWD,2770,575.0
BRONX,5,2022,Econ Disadv,10127,593,Asian,569,606,Not SWD,8590,598.0
BRONX,5,2022,Econ Disadv,10127,593,Asian,569,606,SWD,2793,582.0
BRONX,5,2022,Econ Disadv,10127,593,Black,2718,594,Not SWD,8590,598.0
BRONX,5,2022,Econ Disadv,10127,593,Black,2718,594,SWD,2793,582.0
BRONX,5,2022,Econ Disadv,10127,593,Hispanic,7448,593,Not SWD,8590,598.0
BRONX,5,2022,Econ Disadv,10127,593,Hispanic,7448,593,SWD,2793,582.0
BRONX,5,2022,Econ Disadv,10127,593,Multi-Racial,61,601,Not SWD,8590,598.0
BRONX,5,2022,Econ Disadv,10127,593,Multi-Racial,61,601,SWD,2793,582.0
BRONX,5,2022,Econ Disadv,10127,593,Native American,126,594,Not SWD,8590,598.0
BRONX,5,2022,Econ Disadv,10127,593,Native American,126,594,SWD,2793,582.0
BRONX,5,2022,Econ Disadv,10127,593,White,461,600,Not SWD,8590,598.0
BRONX,5,2022,Econ Disadv,10127,593,White,461,600,SWD,2793,582.0
BRONX,5,2022,Not Econ Disadv,1256,602,Asian,569,606,Not SWD,8590,598.0
BRONX,5,2022,Not Econ Disadv,1256,602,Asian,569,606,SWD,2793,582.0
BRONX,5,2022,Not Econ Disadv,1256,602,Black,2718,594,Not SWD,8590,598.0
BRONX,5,2022,Not Econ Disadv,1256,602,Black,2718,594,SWD,2793,582.0
BRONX,5,2022,Not Econ Disadv,1256,602,Hispanic,7448,593,Not SWD,8590,598.0
BRONX,5,2022,Not Econ Disadv,1256,602,Hispanic,7448,593,SWD,2793,582.0
BRONX,5,2022,Not Econ Disadv,1256,602,Multi-Racial,61,601,Not SWD,8590,598.0
BRONX,5,2022,Not Econ Disadv,1256,602,Multi-Racial,61,601,SWD,2793,582.0
BRONX,5,2022,Not Econ Disadv,1256,602,Native American,126,594,Not SWD,8590,598.0
BRONX,5,2022,Not Econ Disadv,1256,602,Native American,126,594,SWD,2793,582.0
BRONX,5,2022,Not Econ Disadv,1256,602,White,461,600,Not SWD,8590,598.0
BRONX,5,2022,Not Econ Disadv,1256,602,White,461,600,SWD,2793,582.0
BRONX,6,2022,Econ Disadv,10086,595,Asian,552,607,Not SWD,8142,600.0
BRONX,6,2022,Econ Disadv,10086,595,Asian,552,607,SWD,2923,583.0
BRONX,6,2022,Econ Disadv,10086,595,Black,2588,594,Not SWD,8142,600.0
BRONX,6,2022,Econ Disadv,10086,595,Black,2588,594,SWD,2923,583.0
BRONX,6,2022,Econ Disadv,10086,595,Hispanic,7270,595,Not SWD,8142,600.0
BRONX,6,2022,Econ Disadv,10086,595,Hispanic,7270,595,SWD,2923,583.0
BRONX,6,2022,Econ Disadv,10086,595,Multi-Racial,41,602,Not SWD,8142,600.0
BRONX,6,2022,Econ Disadv,10086,595,Multi-Racial,41,602,SWD,2923,583.0
BRONX,6,2022,Econ Disadv,10086,595,Native American,82,596,Not SWD,8142,600.0
BRONX,6,2022,Econ Disadv,10086,595,Native American,82,596,SWD,2923,583.0
BRONX,6,2022,Econ Disadv,10086,595,White,530,604,Not SWD,8142,600.0
BRONX,6,2022,Econ Disadv,10086,595,White,530,604,SWD,2923,583.0
BRONX,6,2022,Not Econ Disadv,979,602,Asian,552,607,Not SWD,8142,600.0
BRONX,6,2022,Not Econ Disadv,979,602,Asian,552,607,SWD,2923,583.0
BRONX,6,2022,Not Econ Disadv,979,602,Black,2588,594,Not SWD,8142,600.0
BRONX,6,2022,Not Econ Disadv,979,602,Black,2588,594,SWD,2923,583.0
BRONX,6,2022,Not Econ Disadv,979,602,Hispanic,7270,595,Not SWD,8142,600.0
BRONX,6,2022,Not Econ Disadv,979,602,Hispanic,7270,595,SWD,2923,583.0
BRONX,6,2022,Not Econ Disadv,979,602,Multi-Racial,41,602,Not SWD,8142,600.0
BRONX,6,2022,Not Econ Disadv,979,602,Multi-Racial,41,602,SWD,2923,583.0
BRONX,6,2022,Not Econ Disadv,979,602,Native American,82,596,Not SWD,8142,600.0
BRONX,6,2022,Not Econ Disadv,979,602,Native American,82,596,SWD,2923,583.0
BRONX,6,2022,Not Econ Disadv,979,602,White,530,604,Not SWD,8142,600.0
BRONX,6,2022,Not Econ Disadv,979,602,White,530,604,SWD,2923,583.0
BRONX,7,2022,Econ Disadv,10005,599,Asian,585,613,Not SWD,8490,604.0
BRONX,7,2022,Econ Disadv,10005,599,Asian,585,613,SWD,2911,588.0
BRONX,7,2022,Econ Disadv,10005,599,Black,2706,599,Not SWD,8490,604.0
BRONX,7,2022,Econ Disadv,10005,599,Black,2706,599,SWD,2911,588.0
BRONX,7,2022,Econ Disadv,10005,599,Hispanic,7444,599,Not SWD,8490,604.0
BRONX,7,2022,Econ Disadv,10005,599,Hispanic,7444,599,SWD,2911,588.0
BRONX,7,2022,Econ Disadv,10005,599,Multi-Racial,46,609,Not SWD,8490,604.0
BRONX,7,2022,Econ Disadv,10005,599,Multi-Racial,46,609,SWD,2911,588.0
BRONX,7,2022,Econ Disadv,10005,599,Native American,110,605,Not SWD,8490,604.0
BRONX,7,2022,Econ Disadv,10005,599,Native American,110,605,SWD,2911,588.0
BRONX,7,2022,Econ Disadv,10005,599,White,509,607,Not SWD,8490,604.0
BRONX,7,2022,Econ Disadv,10005,599,White,509,607,SWD,2911,588.0
BRONX,7,2022,Not Econ Disadv,1396,605,Asian,585,613,Not SWD,8490,604.0
BRONX,7,2022,Not Econ Disadv,1396,605,Asian,585,613,SWD,2911,588.0
BRONX,7,2022,Not Econ Disadv,1396,605,Black,2706,599,Not SWD,8490,604.0
BRONX,7,2022,Not Econ Disadv,1396,605,Black,2706,599,SWD,2911,588.0
BRONX,7,2022,Not Econ Disadv,1396,605,Hispanic,7444,599,Not SWD,8490,604.0
BRONX,7,2022,Not Econ Disadv,1396,605,Hispanic,7444,599,SWD,2911,588.0
BRONX,7,2022,Not Econ Disadv,1396,605,Multi-Racial,46,609,Not SWD,8490,604.0
BRONX,7,2022,Not Econ Disadv,1396,605,Multi-Racial,46,609,SWD,2911,588.0
BRONX,7,2022,Not Econ Disadv,1396,605,Native American,110,605,Not SWD,8490,604.0
BRONX,7,2022,Not Econ Disadv,1396,605,Native American,110,605,SWD,2911,588.0
BRONX,7,2022,Not Econ Disadv,1396,605,White,509,607,Not SWD,8490,604.0
BRONX,7,2022,Not Econ Disadv,1396,605,White,509,607,SWD,2911,588.0
BRONX,8,2022,Econ Disadv,10252,595,Asian,598,606,Not SWD,8727,600.0
BRONX,8,2022,Econ Disadv,10252,595,Asian,598,606,SWD,2964,583.0
BRONX,8,2022,Econ Disadv,10252,595,Black,2967,596,Not SWD,8727,600.0
BRONX,8,2022,Econ Disadv,10252,595,Black,2967,596,SWD,2964,583.0
BRONX,8,2022,Econ Disadv,10252,595,Hispanic,7436,595,Not SWD,8727,600.0
BRONX,8,2022,Econ Disadv,10252,595,Hispanic,7436,595,SWD,2964,583.0
BRONX,8,2022,Econ Disadv,10252,595,Multi-Racial,51,598,Not SWD,8727,600.0
BRONX,8,2022,Econ Disadv,10252,595,Multi-Racial,51,598,SWD,2964,583.0
BRONX,8,2022,Econ Disadv,10252,595,Native American,139,597,Not SWD,8727,600.0
BRONX,8,2022,Econ Disadv,10252,595,Native American,139,597,SWD,2964,583.0
BRONX,8,2022,Econ Disadv,10252,595,White,500,600,Not SWD,8727,600.0
BRONX,8,2022,Econ Disadv,10252,595,White,500,600,SWD,2964,583.0
BRONX,8,2022,Not Econ Disadv,1439,601,Asian,598,606,Not SWD,8727,600.0
BRONX,8,2022,Not Econ Disadv,1439,601,Asian,598,606,SWD,2964,583.0
BRONX,8,2022,Not Econ Disadv,1439,601,Black,2967,596,Not SWD,8727,600.0
BRONX,8,2022,Not Econ Disadv,1439,601,Black,2967,596,SWD,2964,583.0
BRONX,8,2022,Not Econ Disadv,1439,601,Hispanic,7436,595,Not SWD,8727,600.0
BRONX,8,2022,Not Econ Disadv,1439,601,Hispanic,7436,595,SWD,2964,583.0
BRONX,8,2022,Not Econ Disadv,1439,601,Multi-Racial,51,598,Not SWD,8727,600.0
BRONX,8,2022,Not Econ Disadv,1439,601,Multi-Racial,51,598,SWD,2964,583.0
BRONX,8,2022,Not Econ Disadv,1439,601,Native American,139,597,Not SWD,8727,600.0
BRONX,8,2022,Not Econ Disadv,1439,601,Native American,139,597,SWD,2964,583.0
BRONX,8,2022,Not Econ Disadv,1439,601,White,500,600,Not SWD,8727,600.0
BRONX,8,2022,Not Econ Disadv,1439,601,White,500,600,SWD,2964,583.0
BRONX,All Grades,2022,Econ Disadv,59892,593,Asian,3493,605,Not SWD,50416,598.0
BRONX,All Grades,2022,Econ Disadv,59892,593,Asian,3493,605,SWD,16901,582.0
BRONX,All Grades,2022,Econ Disadv,59892,593,Black,15875,593,Not SWD,50416,598.0
BRONX,All Grades,2022,Econ Disadv,59892,593,Black,15875,593,SWD,16901,582.0
BRONX,All Grades,2022,Econ Disadv,59892,593,Hispanic,43895,593,Not SWD,50416,598.0
BRONX,All Grades,2022,Econ Disadv,59892,593,Hispanic,43895,593,SWD,16901,582.0
BRONX,All Grades,2022,Econ Disadv,59892,593,Multi-Racial,349,601,Not SWD,50416,598.0
BRONX,All Grades,2022,Econ Disadv,59892,593,Multi-Racial,349,601,SWD,16901,582.0
BRONX,All Grades,2022,Econ Disadv,59892,593,Native American,679,596,Not SWD,50416,598.0
BRONX,All Grades,2022,Econ Disadv,59892,593,Native American,679,596,SWD,16901,582.0
BRONX,All Grades,2022,Econ Disadv,59892,593,White,3023,601,Not SWD,50416,598.0
BRONX,All Grades,2022,Econ Disadv,59892,593,White,3023,601,SWD,16901,582.0
BRONX,All Grades,2022,Not Econ Disadv,7425,601,Asian,3493,605,Not SWD,50416,598.0
BRONX,All Grades,2022,Not Econ Disadv,7425,601,Asian,3493,605,SWD,16901,582.0
BRONX,All Grades,2022,Not Econ Disadv,7425,601,Black,15875,593,Not SWD,50416,598.0
BRONX,All Grades,2022,Not Econ Disadv,7425,601,Black,15875,593,SWD,16901,582.0
BRONX,All Grades,2022,Not Econ Disadv,7425,601,Hispanic,43895,593,Not SWD,50416,598.0
BRONX,All Grades,2022,Not Econ Disadv,7425,601,Hispanic,43895,593,SWD,16901,582.0
BRONX,All Grades,2022,Not Econ Disadv,7425,601,Multi-Racial,349,601,Not SWD,50416,598.0
BRONX,All Grades,2022,Not Econ Disadv,7425,601,Multi-Racial,349,601,SWD,16901,582.0
BRONX,All Grades,2022,Not Econ Disadv,7425,601,Native American,679,596,Not SWD,50416,598.0
BRONX,All Grades,2022,Not Econ Disadv,7425,601,Native American,679,596,SWD,16901,582.0
BRONX,All Grades,2022,Not Econ Disadv,7425,601,White,3023,601,Not SWD,50416,598.0
BRONX,All Grades,2022,Not Econ Disadv,7425,601,White,3023,601,SWD,16901,582.0
BRONX,3,2019,Econ Disadv,12436,593,Asian,619,603,Not SWD,10656,598.0
BRONX,3,2019,Econ Disadv,12436,593,Asian,619,603,SWD,3466,581.0
BRONX,3,2019,Econ Disadv,12436,593,Black,3414,594,Not SWD,10656,598.0
BRONX,3,2019,Econ Disadv,12436,593,Black,3414,594,SWD,3466,581.0
BRONX,3,2019,Econ Disadv,12436,593,Hispanic,9221,593,Not SWD,10656,598.0
BRONX,3,2019,Econ Disadv,12436,593,Hispanic,9221,593,SWD,3466,581.0
BRONX,3,2019,Econ Disadv,12436,593,Multi-Racial,52,600,Not SWD,10656,598.0
BRONX,3,2019,Econ Disadv,12436,593,Multi-Racial,52,600,SWD,3466,581.0
BRONX,3,2019,Econ Disadv,12436,593,Native American,101,595,Not SWD,10656,598.0
BRONX,3,2019,Econ Disadv,12436,593,Native American,101,595,SWD,3466,581.0
BRONX,3,2019,Econ Disadv,12436,593,White,715,599,Not SWD,10656,598.0
BRONX,3,2019,Econ Disadv,12436,593,White,715,599,SWD,3466,581.0
BRONX,3,2019,Not Econ Disadv,1686,602,Asian,619,603,Not SWD,10656,598.0
BRONX,3,2019,Not Econ Disadv,1686,602,Asian,619,603,SWD,3466,581.0
BRONX,3,2019,Not Econ Disadv,1686,602,Black,3414,594,Not SWD,10656,598.0
BRONX,3,2019,Not Econ Disadv,1686,602,Black,3414,594,SWD,3466,581.0
BRONX,3,2019,Not Econ Disadv,1686,602,Hispanic,9221,593,Not SWD,10656,598.0
BRONX,3,2019,Not Econ Disadv,1686,602,Hispanic,9221,593,SWD,3466,581.0
BRONX,3,2019,Not Econ Disadv,1686,602,Multi-Racial,52,600,Not SWD,10656,598.0
BRONX,3,2019,Not Econ Disadv,1686,602,Multi-Racial,52,600,SWD,3466,581.0
BRONX,3,2019,Not Econ Disadv,1686,602,Native American,101,595,Not SWD,10656,598.0
BRONX,3,2019,Not Econ Disadv,1686,602,Native American,101,595,SWD,3466,581.0
BRONX,3,2019,Not Econ Disadv,1686,602,White,715,599,Not SWD,10656,598.0
BRONX,3,2019,Not Econ Disadv,1686,602,White,715,599,SWD,3466,581.0
BRONX,4,2019,Econ Disadv,12915,592,Asian,674,603,Not SWD,10976,597.0
BRONX,4,2019,Econ Disadv,12915,592,Asian,674,603,SWD,3681,579.0
BRONX,4,2019,Econ Disadv,12915,592,Black,3647,592,Not SWD,10976,597.0
BRONX,4,2019,Econ Disadv,12915,592,Black,3647,592,SWD,3681,579.0
BRONX,4,2019,Econ Disadv,12915,592,Hispanic,9438,592,Not SWD,10976,597.0
BRONX,4,2019,Econ Disadv,12915,592,Hispanic,9438,592,SWD,3681,579.0
BRONX,4,2019,Econ Disadv,12915,592,Multi-Racial,64,603,Not SWD,10976,597.0
BRONX,4,2019,Econ Disadv,12915,592,Multi-Racial,64,603,SWD,3681,579.0
BRONX,4,2019,Econ Disadv,12915,592,Native American,123,595,Not SWD,10976,597.0
BRONX,4,2019,Econ Disadv,12915,592,Native American,123,595,SWD,3681,579.0
BRONX,4,2019,Econ Disadv,12915,592,White,711,599,Not SWD,10976,597.0
BRONX,4,2019,Econ Disadv,12915,592,White,711,599,SWD,3681,579.0
BRONX,4,2019,Not Econ Disadv,1742,600,Asian,674,603,Not SWD,10976,597.0
BRONX,4,2019,Not Econ Disadv,1742,600,Asian,674,603,SWD,3681,579.0
BRONX,4,2019,Not Econ Disadv,1742,600,Black,3647,592,Not SWD,10976,597.0
BRONX,4,2019,Not Econ Disadv,1742,600,Black,3647,592,SWD,3681,579.0
BRONX,4,2019,Not Econ Disadv,1742,600,Hispanic,9438,592,Not SWD,10976,597.0
BRONX,4,2019,Not Econ Disadv,1742,600,Hispanic,9438,592,SWD,3681,579.0
BRONX,4,2019,Not Econ Disadv,1742,600,Multi-Racial,64,603,Not SWD,10976,597.0
BRONX,4,2019,Not Econ Disadv,1742,600,Multi-Racial,64,603,SWD,3681,579.0
BRONX,4,2019,Not Econ Disadv,1742,600,Native American,123,595,Not SWD,10976,597.0
BRONX,4,2019,Not Econ Disadv,1742,600,Native American,123,595,SWD,3681,579.0
BRONX,4,2019,Not Econ Disadv,1742,600,White,711,599,Not SWD,10976,597.0
BRONX,4,2019,Not Econ Disadv,1742,600,White,711,599,SWD,3681,579.0
BRONX,5,2019,Econ Disadv,12644,593,Asian,632,604,Not SWD,10634,599.0
BRONX,5,2019,Econ Disadv,12644,593,Asian,632,604,SWD,3762,580.0
BRONX,5,2019,Econ Disadv,12644,593,Black,3772,593,Not SWD,10634,599.0
BRONX,5,2019,Econ Disadv,12644,593,Black,3772,593,SWD,3762,580.0
BRONX,5,2019,Econ Disadv,12644,593,Hispanic,9147,592,Not SWD,10634,599.0
BRONX,5,2019,Econ Disadv,12644,593,Hispanic,9147,592,SWD,3762,580.0
BRONX,5,2019,Econ Disadv,12644,593,Multi-Racial,60,600,Not SWD,10634,599.0
BRONX,5,2019,Econ Disadv,12644,593,Multi-Racial,60,600,SWD,3762,580.0
BRONX,5,2019,Econ Disadv,12644,593,Native American,133,598,Not SWD,10634,599.0
BRONX,5,2019,Econ Disadv,12644,593,Native American,133,598,SWD,3762,580.0
BRONX,5,2019,Econ Disadv,12644,593,White,652,599,Not SWD,10634,599.0
BRONX,5,2019,Econ Disadv,12644,593,White,652,599,SWD,3762,580.0
BRONX,5,2019,Not Econ Disadv,1752,601,Asian,632,604,Not SWD,10634,599.0
BRONX,5,2019,Not Econ Disadv,1752,601,Asian,632,604,SWD,3762,580.0
BRONX,5,2019,Not Econ Disadv,1752,601,Black,3772,593,Not SWD,10634,599.0
BRONX,5,2019,Not Econ Disadv,1752,601,Black,3772,593,SWD,3762,580.0
BRONX,5,2019,Not Econ Disadv,1752,601,Hispanic,9147,592,Not SWD,10634,599.0
BRONX,5,2019,Not Econ Disadv,1752,601,Hispanic,9147,592,SWD,3762,580.0
BRONX,5,2019,Not Econ Disadv,1752,601,Multi-Racial,60,600,Not SWD,10634,599.0
BRONX,5,2019,Not Econ Disadv,1752,601,Multi-Racial,60,600,SWD,3762,580.0
BRONX,5,2019,Not Econ Disadv,1752,601,Native American,133,598,Not SWD,10634,599.0
BRONX,5,2019,Not Econ Disadv,1752,601,Native American,133,598,SWD,3762,580.0
BRONX,5,2019,Not Econ Disadv,1752,601,White,652,599,Not SWD,10634,599.0
BRONX,5,2019,Not Econ Disadv,1752,601,White,652,599,SWD,3762,580.0
BRONX,6,2019,Econ Disadv,12141,590,Asian,660,603,Not SWD,10241,596.0
BRONX,6,2019,Econ Disadv,12141,590,Asian,660,603,SWD,3599,577.0
BRONX,6,2019,Econ Disadv,12141,590,Black,3413,590,Not SWD,10241,596.0
BRONX,6,2019,Econ Disadv,12141,590,Black,3413,590,SWD,3599,577.0
BRONX,6,2019,Econ Disadv,12141,590,Hispanic,8946,590,Not SWD,10241,596.0
BRONX,6,2019,Econ Disadv,12141,590,Hispanic,8946,590,SWD,3599,577.0
BRONX,6,2019,Econ Disadv,12141,590,Multi-Racial,65,598,Not SWD,10241,596.0
BRONX,6,2019,Econ Disadv,12141,590,Multi-Racial,65,598,SWD,3599,577.0
BRONX,6,2019,Econ Disadv,12141,590,Native American,132,595,Not SWD,10241,596.0
BRONX,6,2019,Econ Disadv,12141,590,Native American,132,595,SWD,3599,577.0
BRONX,6,2019,Econ Disadv,12141,590,White,624,598,Not SWD,10241,596.0
BRONX,6,2019,Econ Disadv,12141,590,White,624,598,SWD,3599,577.0
BRONX,6,2019,Not Econ Disadv,1699,599,Asian,660,603,Not SWD,10241,596.0
BRONX,6,2019,Not Econ Disadv,1699,599,Asian,660,603,SWD,3599,577.0
BRONX,6,2019,Not Econ Disadv,1699,599,Black,3413,590,Not SWD,10241,596.0
BRONX,6,2019,Not Econ Disadv,1699,599,Black,3413,590,SWD,3599,577.0
BRONX,6,2019,Not Econ Disadv,1699,599,Hispanic,8946,590,Not SWD,10241,596.0
BRONX,6,2019,Not Econ Disadv,1699,599,Hispanic,8946,590,SWD,3599,577.0
BRONX,6,2019,Not Econ Disadv,1699,599,Multi-Racial,65,598,Not SWD,10241,596.0
BRONX,6,2019,Not Econ Disadv,1699,599,Multi-Racial,65,598,SWD,3599,577.0
BRONX,6,2019,Not Econ Disadv,1699,599,Native American,132,595,Not SWD,10241,596.0
BRONX,6,2019,Not Econ Disadv,1699,599,Native American,132,595,SWD,3599,577.0
BRONX,6,2019,Not Econ Disadv,1699,599,White,624,598,Not SWD,10241,596.0
BRONX,6,2019,Not Econ Disadv,1699,599,White,624,598,SWD,3599,577.0
BRONX,7,2019,Econ Disadv,12026,592,Asian,664,605,Not SWD,10202,598.0
BRONX,7,2019,Econ Disadv,12026,592,Asian,664,605,SWD,3596,580.0
BRONX,7,2019,Econ Disadv,12026,592,Black,3650,593,Not SWD,10202,598.0
BRONX,7,2019,Econ Disadv,12026,592,Black,3650,593,SWD,3596,580.0
BRONX,7,2019,Econ Disadv,12026,592,Hispanic,8744,592,Not SWD,10202,598.0
BRONX,7,2019,Econ Disadv,12026,592,Hispanic,8744,592,SWD,3596,580.0
BRONX,7,2019,Econ Disadv,12026,592,Multi-Racial,43,594,Not SWD,10202,598.0
BRONX,7,2019,Econ Disadv,12026,592,Multi-Racial,43,594,SWD,3596,580.0
BRONX,7,2019,Econ Disadv,12026,592,Native American,125,594,Not SWD,10202,598.0
BRONX,7,2019,Econ Disadv,12026,592,Native American,125,594,SWD,3596,580.0
BRONX,7,2019,Econ Disadv,12026,592,White,572,597,Not SWD,10202,598.0
BRONX,7,2019,Econ Disadv,12026,592,White,572,597,SWD,3596,580.0
BRONX,7,2019,Not Econ Disadv,1772,599,Asian,664,605,Not SWD,10202,598.0
BRONX,7,2019,Not Econ Disadv,1772,599,Asian,664,605,SWD,3596,580.0
